,Unnamed: 0,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition,totalPrice
639,2460,16500,nissan,pathfinder,2018,clean vehicle,37452.0,gray,  5n1dr2mm2jc632610,167762107,florida, usa,21 hours left,18518
640,2461,13900,nissan,rogue,2018,clean vehicle,39797.0,black,  knmat2mt2jp581604,167762108,florida, usa,21 hours left,15918
641,2462,16500,nissan,pathfinder,2018,clean vehicle,36714.0,black,  5n1dr2mm8jc627265,167762109,florida, usa,21 hours left,18518
642,2463,13900,nissan,rogue,2018,clean vehicle,36207.0,black,  5n1at2mt3jc761242,167762110,florida, usa,21 hours left,15918
643,2464,13900,nissan,rogue,2018,clean vehicle,38563.0,black,  knmat2mt4jp581457,167762111,florida, usa,21 hours left,15918
644,2465,13900,nissan,rogue,2018,clean vehicle,39885.0,silver,  5n1at2mt4jc764747,167762112,florida, usa,21 hours left,15918
645,2466,12100,nissan,altima,2018,clean vehicle,41852.0,silver,  1n4al3apxjc159820,167762113,florida, usa,21 hours left,14118
646,2467,16500,nissan,pathfinder,2018,clean vehicle,39454.0,silver,  5n1dr2mm6jc650009,167762116,florida, usa,21 hours left,18518
647,2468,16500,nissan,pathfinder,2018,clean vehicle,40203.0,blue,  5n1dr2mm3jc657841,167762117,florida, usa,21 hours left,18518
648,2469,13900,nissan,rogue,2018,clean vehicle,34547.0,white,  knmat2mtxjp581687,167762118,florida, usa,21 hours left,15918
649,2470,3700,nissan,door,2015,clean vehicle,75858.0,silver,  3n1ab7ap4fy228278,167762173,illinois, usa,2 days left,5715
650,2471,18800,nissan,pathfinder,2019,clean vehicle,31123.0,white,  5n1dr2mn9kc620299,167717945,north carolina, usa,21 hours left,20819
651,2472,9200,nissan,versa,2018,clean vehicle,33808.0,black,  3n1cn7ap3jl883781,167762207,florida, usa,2 days left,11218
652,2473,30100,nissan,titan,2019,clean vehicle,30599.0,black,  1n6aa1e56kn519701,167718010,north carolina, usa,21 hours left,32119
653,2474,9200,nissan,versa,2018,clean vehicle,33931.0,black,  3n1cn7ap5jl882616,167762208,florida, usa,2 days left,11218
654,2475,11100,nissan,sentra,2019,clean vehicle,40359.0,black,  3n1ab7apxkl613545,167718011,north carolina, usa,21 hours left,13119
655,2476,13900,nissan,rogue,2018,clean vehicle,44313.0,white,  knmat2mt8jp581980,167762209,florida, usa,21 hours left,15918
656,2477,9100,nissan,versa,2018,clean vehicle,33078.0,black,  3n1cn7ap0jl882846,167762210,florida, usa,21 hours left,11118
657,2478,22800,nissan,frontier,2019,clean vehicle,24320.0,black,  1n6ad0evxkn714086,167722343,illinois, usa,21 hours left,24819
658,2479,13900,nissan,rogue,2018,clean vehicle,42502.0,black,  knmat2mt3jp582048,167762211,florida, usa,21 hours left,15918
659,2480,12600,nissan,altima,2019,clean vehicle,33497.0,gray,  1n4bl4cv1kc171832,167722410,california, usa,1 days left,14619
660,2481,9200,nissan,versa,2018,clean vehicle,39577.0,silver,  3n1cn7ap7jl883833,167762212,florida, usa,2 days left,11218
661,2482,12100,nissan,altima,2019,clean vehicle,36974.0,gray,  1n4bl4cv8kc157345,167722413,california, usa,1 days left,14119
662,2483,9200,nissan,versa,2018,clean vehicle,41220.0,black,  3n1cn7ap6jl883130,167762213,florida, usa,21 hours left,11218
663,2484,2300,nissan,frontier,2019,clean vehicle,1.0,silver,  1n6ad0ev9kn786557,167722414,california, usa,1 days left,4319
664,2485,13900,nissan,rogue,2018,clean vehicle,41539.0,black,  knmat2mt4jp581250,167762214,florida, usa,21 hours left,15918
665,2486,9500,nissan,sentra,2019,clean vehicle,19646.0,black,  3n1ab7ap4ky350343,167722605,california, usa,1 days left,11519
666,2487,13900,nissan,rogue,2018,clean vehicle,39924.0,white,  knmat2mt6jp582092,167762218,florida, usa,21 hours left,15918
667,2488,1700,nissan,note,2019,clean vehicle,33279.0,red,  3n1ce2cp0kl363331,167722697,california, usa,1 days left,3719
668,2489,13900,nissan,rogue,2018,clean vehicle,40259.0,gray,  knmat2mt9jp582734,167762219,florida, usa,21 hours left,15918
669,2490,10400,nissan,sentra,2019,clean vehicle,25264.0,blue,  3n1ab7ap4ky323241,167722702,california, usa,1 days left,12419
670,2491,9200,nissan,versa,2018,clean vehicle,35677.0,black,  3n1cn7ap7jl882312,167762221,florida, usa,21 hours left,11218
671,2492,7400,nissan,versa,2019,clean vehicle,35511.0,black,  3n1cn7ap5kl841811,167722706,california, usa,1 days left,9419
672,2493,9200,nissan,versa,2018,clean vehicle,33027.0,black,  3n1cn7ap0jl883768,167762224,florida, usa,21 hours left,11218
673,2494,7800,nissan,versa,2019,clean vehicle,23609.0,red,  3n1cn7ap9kl880319,167722715,california, usa,1 days left,9819
674,2495,9200,nissan,versa,2018,clean vehicle,34553.0,silver,  3n1cn7ap5jl884088,167762225,florida, usa,21 hours left,11218
675,2496,9200,nissan,versa,2018,clean vehicle,31594.0,silver,  3n1cn7ap9jl884191,167762226,florida, usa,21 hours left,11218
676,2497,9200,nissan,versa,2018,clean vehicle,32557.0,black,  3n1cn7ap3jl883263,167762227,florida, usa,2 days left,11218
677,2498,9200,nissan,versa,2018,clean vehicle,31371.0,silver,  3n1cn7ap4jl884311,167762228,florida, usa,21 hours left,11218
